0,1,2,3,4,5,6,7,8,9,10,target
5.8545,-12.429,-0.60261,0.041385,-0.0090809,-0.0026824,-0.0032169,0.037348,-0.0053171,-0.00054318,0.0020877,0.034839
4.8545,-11.429,-0.60261,0.026489,0.00039881,0.016113,0.013428,-0.00030771,0.019136,0.016085,0.017622,0.01859
5.8545,13.571,-0.60261,0.0042644,-0.0020453,0.0007158,-0.00051028,5.2379e-05,0.0048504,0.0037155,-0.0011265,0.001594
-5.1455,11.571,-0.60261,0.0093964,0.010223,-0.0015185,-0.0039851,0.04784,0.0039864,-0.0031124,0.0054086,-0.0082639
-0.14552,8.5709,0.39739,-0.0095764,-0.017589,-0.015176,-0.015746,0.00015974,-0.019883,-0.018271,-0.0076526,-0.0014627
-5.1455,10.571,0.39739,-0.010042,-0.0048554,0.0059268,0.0026405,-0.018296,-0.00093533,0.0034111,-0.018374,-0.00095704
2.8545,-14.429,-0.60261,0.0056003,-0.023016,-0.024968,-0.00051028,0.0032627,-0.012939,-0.018438,0.0026608,0.0065954
1.8545,-3.4291,-0.60261,-0.00592,0.010816,0.011367,0.0091829,-0.014624,0.013787,0.010042,-0.0073337,0.003185
5.8545,-13.429,0.39739,0.015401,0.012094,0.012442,0.021419,0.0176,0.0016714,0.01853,0.010712,0.010136
4.8545,7.5709,0.39739,-0.039093,-0.01503,-0.018027,-0.018181,-0.0087544,-0.025358,-0.020477,-0.016236,-0.025331
-3.1455,6.5709,0.39739,-0.0018854,0.004439,0.00012633,-0.0015019,-0.0049904,0.0021545,-0.0020571,-0.0068945,0.0068578
0.85448,5.5709,-0.60261,-0.0069725,0.0029774,0.011887,0.0079157,-0.00030771,0.00054978,0.0074382,0.0005902,-0.007986
3.8545,-2.4291,-0.60261,-0.015644,-0.0034348,-0.01271,-0.011336,-0.00030771,-0.00093533,-0.010786,-0.00089114,-0.02006
5.8545,-11.429,-0.60261,0.010004,0.0048511,0.0074429,0.0012574,0.0041842,-0.011398,0.0072941,-0.0010105,0.0068856
0.85448,3.5709,0.39739,5.7296e-05,0.0053208,-0.0058929,-0.0025671,-0.011843,0.014315,-0.0038702,-0.00083088,0.0050192
-5.1455,-2.4291,0.39739,0.01981,0.0076481,0.0026623,-0.0051037,-0.013643,0.0034645,-0.00054528,-0.0081994,0.01593
-4.1455,-5.4291,-0.60261,-0.045459,-0.051012,-0.035891,-0.022692,-0.0032094,-0.022375,-0.024858,-0.003075,-0.042171
-5.1455,12.571,-0.60261,0.034319,0.032364,0.043461,0.023238,0.0052863,0.037789,0.029504,0.021168,0.032938
-0.14552,10.571,-0.60261,0.019393,-0.0021222,-0.0057516,-0.0032417,0.0079583,-0.0014984,-0.0029051,0.0089601,0.010091
2.8545,-8.4291,-0.60261,0.0092253,0.0081628,0.013859,0.016148,0.012744,-0.00093533,0.015113,0.0090899,0.00088056
-0.14552,5.5709,0.39739,0.0066414,-0.0045075,0.011428,0.0086463,0.023713,0.0051142,0.0094855,0.016391,0.0026176
3.8545,-3.4291,-0.60261,0.01383,0.0037335,0.011693,0.0088032,0.0056815,0.0079991,0.010104,0.0034077,0.013892
-5.1455,12.571,0.39739,0.011368,-0.012531,-0.019118,-0.014367,0.015391,0.0069938,-0.012745,0.0096414,0.011224
5.8545,11.571,0.39739,-0.00091823,-0.0006433,-0.0007208,-0.0025927,0.0071359,-0.00093533,-0.0063312,-0.0033526,-0.00028312
-5.1455,15.571,1.3974,-0.010435,0.00699,-0.004292,-0.0036607,-0.012194,-0.0027812,-0.0031201,-0.0067247,-0.00057266
0.85448,-12.429,-0.60261,-0.013061,0.0019192,-0.0029018,-3.8055e-05,-0.0064096,-0.0027007,-0.00060039,-7.1862e-05,-0.0081477
-4.1455,2.5709,0.39739,-0.026036,0.0059199,0.0049409,0.0086393,0.0024885,0.0072204,0.0065878,-0.0032621,-0.017208
3.8545,-1.4291,-0.60261,0.025226,0.01675,0.023455,0.019087,-0.0019316,0.022834,0.019399,0.015491,0.017255
0.85448,5.5709,0.39739,0.025488,-0.013546,0.0031076,0.013996,-0.0026361,-0.00071818,0.0089748,0.0079442,0.019895
-3.1455,-13.429,0.39739,0.006625,0.0016843,0.010254,0.013852,0.0045741,0.0072273,0.0097917,0.0073478,0.0040672
-3.1455,7.5709,-0.60261,0.049778,0.067723,0.025388,0.027687,-0.00030771,0.056355,0.027909,0.043186,0.034339
3.8545,6.5709,0.39739,0.00024406,0.0017432,-0.0015031,-0.00338,0.005035,-0.0026884,-0.0029815,-0.00084674,0.0062394
2.8545,4.5709,0.39739,0.0050514,0.014452,0.012846,0.01641,-0.002802,0.015342,0.01404,0.0058352,0.0050436
4.8545,-10.429,0.39739,-0.0059263,0.0032718,0.002172,0.0016366,0.027844,-0.0062786,-0.001599,0.0032296,-0.0034109
-4.1455,-4.4291,1.3974,0.004866,0.0048489,0.0034827,0.0065907,0.010933,0.017142,0.0042566,0.0029949,0.0031534
-2.1455,4.5709,-0.60261,-0.045114,-0.044376,-0.042315,-0.025723,0.001618,-0.030757,-0.033616,-0.0092938,-0.032584
-2.1455,8.5709,-0.60261,0.039911,0.025888,0.01652,0.030103,-0.0025228,0.040179,0.019262,0.021979,0.022888
-5.1455,-1.4291,0.39739,-0.003628,0.0017803,0.0035864,0.0039922,0.015647,-0.0092672,0.0050291,0.0013767,0.00044504
-2.1455,13.571,0.39739,0.023741,0.012217,0.009185,0.005059,0.011758,0.018704,0.01189,0.0020351,0.01157
1.8545,15.571,0.39739,0.0052602,-0.015081,-0.0050908,0.0040165,-0.019056,-0.0076668,-9.4746e-05,0.0010695,0.0088752
1.8545,10.571,-0.60261,-0.028417,-0.00052657,-0.0070607,-0.0058532,0.013162,0.0050549,-0.0045771,-0.0029351,-0.025065
5.8545,15.571,0.39739,-0.0084133,-0.00083411,-0.0007208,-0.012489,0.016096,0.0084999,-0.0066284,0.0018535,-0.013941
-1.1455,11.571,-0.60261,0.0045371,-0.019797,0.0023173,0.00050922,0.013342,-0.001881,0.0031255,0.015425,0.0071724
4.8545,-3.4291,-0.60261,-0.0084702,-0.010956,-0.0014956,0.0013298,-0.0071373,-0.03124,-0.0005761,-0.011618,-0.004046
-5.1455,10.571,1.3974,0.0038522,0.0035688,0.0089139,0.0081548,-0.0063002,-0.00093533,0.0066263,0.0040826,0.010697
-2.1455,-14.429,0.39739,0.021704,0.0067432,0.012518,0.010921,0.013524,0.0098627,0.011446,0.012516,0.018851
3.8545,10.571,-0.60261,-0.011674,-0.01243,-0.017957,-0.010267,0.0074063,-0.00052041,-0.014457,-0.00068025,-0.0045635
3.8545,3.5709,0.39739,-0.0092481,-0.016648,-0.0047093,-0.0072548,0.0039953,-0.027378,-0.0052235,-0.0069697,-0.010457
-3.1455,11.571,-0.60261,0.0048558,-0.021168,-0.013913,-0.0072331,-0.0013921,-0.017078,-0.013663,-0.0076668,0.009619
4.8545,9.5709,0.39739,0.0019825,-0.0081399,0.0074319,0.0068515,0.0046302,-0.0047773,0.0051862,-0.00056904,-0.0028471
-5.1455,9.5709,1.3974,0.0030864,-0.00037994,-0.001961,-0.0049279,0.011159,-0.011331,-0.0045147,-0.0018214,-0.0023778
-0.14552,0.5709,0.39739,0.0043261,-0.0011994,0.0018443,0.0033345,0.017659,0.0038482,0.00051845,0.0023967,-0.0019552
5.8545,-7.4291,-0.60261,-0.010222,-0.010948,-0.017485,-0.017143,-0.0029796,-0.01243,-0.015685,-0.0069429,-0.0081488
-4.1455,0.5709,1.3974,0.011848,0.0055947,0.0012044,0.007442,0.0054098,0.017435,0.006504,0.0021031,0.0069702
-3.1455,2.5709,-0.60261,-0.0024336,0.02,0.001421,-0.01411,0.0025865,0.014909,-0.0046754,0.0050766,0.00026293
-3.1455,-0.4291,0.39739,-0.0078896,-0.00019122,-0.0077343,-0.0061612,-0.00024071,-0.0055174,-0.0071734,-0.008476,-0.0066502
-4.1455,-0.4291,1.3974,-0.0006595,-0.0038835,-0.00025988,-0.0043128,0.0016604,-0.004201,-0.0010205,-0.0023664,0.0019775
5.8545,14.571,-0.60261,-0.0058865,-0.00044797,-0.0097642,-0.0078381,-0.0089575,0.0033311,-0.007939,-0.00059509,-0.0039029
-5.1455,-2.4291,1.3974,0.014745,-0.0023555,0.00017429,-0.0049494,0.0069862,-0.013749,-0.00083807,-0.0030453,0.0079179
1.8545,2.5709,-0.60261,0.0047765,0.0094512,0.00868,0.008235,0.0012833,0.0086352,0.0091713,0.0019171,-0.0029289
-5.1455,2.5709,1.3974,0.0030273,-0.0006433,0.0084752,0.011232,0.0012259,0.0034595,0.010524,0.0014699,-0.0076783
1.8545,8.5709,0.39739,-0.015528,-0.015262,-0.013356,-0.015678,-0.01373,-0.013533,-0.015841,-0.010667,-0.0061775
0.85448,-0.4291,0.39739,-0.0093542,0.00055215,-0.010495,-0.0085755,-0.011571,-0.00077781,-0.0096877,-0.0058061,-0.012171
5.8545,4.5709,0.39739,-0.018944,0.0019019,0.0044431,0.0028561,-0.0088281,-0.011538,0.003267,-0.0045009,-0.0019847
5.8545,15.571,-0.60261,0.03282,-0.010744,0.014417,0.0022647,0.0099135,0.020085,0.00031301,0.0059186,0.020509
-5.1455,3.5709,0.39739,0.0062313,-0.0006433,0.0090195,0.0028874,-0.00865,0.0063578,0.0048257,0.0011827,0.009469
-3.1455,-11.429,0.39739,-0.010278,0.0030859,-0.004606,-0.0015952,-0.01084,0.0016338,-0.0010876,-0.0050034,-0.0066384
-3.1455,1.5709,-0.60261,-0.015182,0.030991,-0.014856,-0.0022976,0.030996,0.02221,-0.0061543,0.0017528,-0.0087476
-1.1455,5.5709,0.39739,-0.009625,0.014269,-0.0073259,-0.0025229,-0.025116,0.033969,-0.0013041,0.00018845,-0.0078609
5.8545,8.5709,0.39739,0.0026807,-3.0805e-05,-0.013119,0.0016222,-0.00030771,-0.010958,-0.00028753,-0.0034108,-0.00089884
0.85448,-1.4291,-0.60261,0.00040917,0.0046586,0.011769,0.007926,0.022791,-0.0073396,0.00934,0.015896,-0.0098611
-3.1455,8.5709,0.39739,0.014091,-0.0061517,0.002884,0.00024733,0.0034794,-0.00779,-0.00065518,-0.001216,0.012709
-5.1455,4.5709,0.39739,0.00074174,-0.011298,-0.021849,-0.017394,-0.0028544,-0.025685,-0.018064,-0.0099867,0.0039682
2.8545,-4.4291,-0.60261,0.039209,-0.0019946,0.0044937,0.0042501,-0.0069248,-0.0038438,0.0047093,0.0026703,0.034643
2.8545,7.5709,-0.60261,0.0033067,-0.0076226,-0.0010329,-0.0070074,0.016301,-0.0043512,-0.0026714,-0.0049404,0.0065662
1.8545,3.5709,0.39739,-0.013671,-0.017724,-0.018856,-0.017935,0.012824,-0.012101,-0.01703,0.00020281,-0.011673
-4.1455,-4.4291,0.39739,0.012211,-0.0006433,-0.0065975,0.0052215,-0.00030771,-0.00093533,4.9532e-05,0.010175,0.014331
-5.1455,-9.4291,0.39739,0.0041541,-9.7923e-05,-0.00031139,0.00084688,0.0043268,0.0060024,0.00011513,0.0043937,0.0063281
-4.1455,-12.429,-0.60261,0.020851,0.015067,0.023319,0.020528,-0.0064825,0.026638,0.017392,0.011783,0.013651
1.8545,1.5709,-0.60261,-0.019448,-0.025203,-0.021177,-0.015256,-0.031818,-0.026326,-0.019724,-0.030708,-0.0019002
1.8545,2.5709,0.39739,-0.0018796,0.00083839,-0.003963,-0.0094465,0.008263,-0.00013665,-0.0049089,-0.00080536,-0.0019567
-0.14552,-5.4291,0.39739,0.011101,0.028437,0.011212,0.0086106,0.0106,0.024281,0.014703,0.0090845,0.0085741
-0.14552,-4.4291,0.39739,0.013611,0.0037268,-0.0021682,0.0055502,0.016588,0.0078445,0.0065997,0.0078379,0.0032769
-2.1455,-2.4291,0.39739,-0.017766,4.181e-05,-0.0039031,-0.0032661,-0.0083986,0.0015822,-0.003808,-0.0047353,-0.014397
4.8545,-12.429,-0.60261,-0.03167,0.0017797,-0.015088,-0.013782,0.0039025,-0.00093533,-0.014578,-0.008289,-0.025535
-4.1455,-10.429,-0.60261,-0.016124,0.01559,0.0032111,-0.00043938,-0.011477,0.023192,-0.0046097,0.0011366,-0.015762
-3.1455,-2.4291,-0.60261,0.032514,0.0070659,-0.0013833,0.010634,0.049952,-0.0044407,0.0057233,0.017753,0.0015844
-5.1455,4.5709,1.3974,-0.033204,-0.0019391,-0.0090132,-0.018882,-0.011719,-0.0080404,-0.010558,-0.011378,-0.019464
-3.1455,8.5709,-0.60261,0.010342,-0.02127,0.0019072,-0.011014,0.032355,-0.023888,-0.0043945,0.0013601,0.0016695
1.8545,15.571,-0.60261,-0.02674,-0.0087524,-0.011529,-0.018848,-0.0042656,-0.022164,-0.0066349,-0.013768,-0.023062
1.8545,-13.429,0.39739,0.020573,0.02114,0.022457,0.025601,0.0031475,0.013797,0.024724,0.014813,0.012082
-4.1455,8.5709,-0.60261,-0.0057039,0.038677,-0.011114,-0.0094577,-0.015003,-0.00093533,-0.0099176,-0.012817,9.6529e-05
3.8545,0.5709,-0.60261,-0.036296,-0.0087743,-0.01582,-0.00681,0.0015375,-0.0085048,-0.0096381,-0.0071352,-0.025976
2.8545,6.5709,0.39739,0.0088258,-0.0054805,-0.011559,-0.0048776,-0.004042,0.0079736,-0.010011,-0.00061777,0.0038828
2.8545,11.571,0.39739,0.011228,-0.0063268,-0.0038073,-0.0050037,0.013477,0.008115,-0.0051245,0.0045976,0.0043588
-4.1455,-13.429,-0.60261,-0.03716,-0.0011762,-0.016358,-0.017965,-0.015442,-0.017225,-0.02021,-0.020027,-0.027548
-4.1455,1.5709,1.3974,0.014425,0.0024276,-0.001907,-0.00016524,0.0023118,0.00075036,-0.0010511,0.00010265,0.0076814
5.8545,8.5709,-0.60261,0.011935,0.0045991,0.0068844,0.0050583,-0.00030771,0.0036849,0.0013541,0.0038447,0.0041878
-3.1455,13.571,0.39739,0.0014348,0.0050238,0.0052742,0.00083898,-0.0012084,0.017186,0.0011692,0.0057211,-0.00061298
-2.1455,5.5709,-0.60261,-0.015529,0.020386,0.0026904,-0.0013626,-0.024512,0.0092527,-0.00036347,-0.0082125,0.0029193
3.8545,-8.4291,-0.60261,-0.01124,0.0020647,-0.0037106,-0.0061901,0.010754,-0.001462,-0.0045138,0.00336,-0.010359
-0.14552,7.5709,-0.60261,-0.026314,0.0016608,0.0022046,-0.0014555,-0.028867,0.0054891,-0.00086767,-0.015613,-0.015798
0.85448,4.5709,-0.60261,0.023215,0.010723,0.0096205,0.011899,0.026648,0.019649,0.010386,0.022156,0.012152
5.8545,5.5709,-0.60261,0.017802,0.0098056,0.016168,0.018021,0.003768,-0.014031,0.014546,-0.0047069,0.020901
2.8545,-0.4291,-0.60261,-0.0056885,0.0024871,0.00083309,0.0041016,0.0012163,0.0057691,0.0038264,0.0073872,-0.014166
-4.1455,3.5709,0.39739,0.011315,0.0015409,0.0065829,0.0056863,-0.021043,-0.0044648,0.0062726,-0.0091712,0.014807
-0.14552,1.5709,-0.60261,-0.0039499,-0.0020259,-0.019449,-0.012152,0.0086717,-0.0040649,-0.017508,-0.014212,5.9188e-05
-0.14552,-3.4291,-0.60261,0.0071302,0.00075271,-0.0081929,-0.0049802,0.015052,-0.00093533,-0.0038307,-0.0031162,0.0010421
5.8545,-0.4291,0.39739,-0.028255,-0.0057789,-0.0022916,-0.0020391,-0.00098548,-0.013716,-0.0035371,-0.0063696,-0.016939
4.8545,8.5709,0.39739,-0.0020009,0.014169,0.016842,0.012979,-0.00030771,0.02343,0.0097484,0.0046543,0.011777
-2.1455,-8.4291,0.39739,0.0097496,-0.0065374,-0.0054985,-0.0036812,0.0006234,-0.0052063,-0.0044237,0.0021888,0.0024591
-1.1455,15.571,0.39739,-0.026731,-0.017958,0.0023269,-0.0053597,0.000278,0.016666,-0.00078757,0.010389,-0.017115
-2.1455,-0.4291,0.39739,-0.0048428,0.00019887,0.0013556,0.0044289,0.0058217,-0.008155,0.0031239,-0.00093086,-0.006279
3.8545,-9.4291,-0.60261,0.043022,0.012969,0.02593,0.021867,0.0014799,0.0038951,0.023053,0.01214,0.029532
5.8545,-2.4291,0.39739,0.020636,-0.0005949,0.0025879,0.007679,0.0076842,0.010471,0.0052167,0.0042142,0.023101
-0.14552,-13.429,-0.60261,-0.011976,0.001338,-0.00042916,-0.0070113,0.002433,-0.0098951,-1.9655e-05,-0.0075665,-0.0094213
1.8545,-12.429,0.39739,-0.0079677,-0.0054512,0.001784,-0.00062145,0.012535,-0.0085536,3.0463e-05,-0.0034342,-0.011809
5.8545,-0.4291,-0.60261,-0.0016341,-0.0062058,0.00084289,-0.0060758,-0.0025069,-0.0014834,-0.0018978,-0.0041629,0.0033614
-4.1455,-12.429,1.3974,-0.029402,0.0017082,0.00067167,-0.0033142,-0.0027971,0.00021863,-0.003354,-0.00045988,-0.026107
0.85448,-6.4291,-0.60261,-0.0027823,0.0028977,0.011758,0.0039482,-0.01417,-6.134e-05,0.005243,0.0026101,-0.0061679
-5.1455,-8.4291,0.39739,0.0059462,0.00335,-0.0032047,-0.0011072,-0.0049581,-0.0048736,-0.00083017,-0.0073106,0.0061429
0.85448,0.5709,-0.60261,0.0085533,0.0079613,0.0050957,0.0030036,0.0077414,0.011098,0.0041513,0.0050863,0.0047416
-1.1455,-1.4291,0.39739,-0.047992,-0.019622,-0.032451,-0.032448,-0.0153,-0.022403,-0.035929,-0.011985,-0.040019
-1.1455,12.571,-0.60261,-0.011022,0.014658,-0.01439,-0.0070303,0.0010284,0.022894,-0.0097907,0.007647,-0.005838
4.8545,-0.4291,0.39739,0.0048266,-0.0018615,0.0074953,0.0035354,0.010198,-0.011421,0.0065015,-0.002375,0.0047486
3.8545,11.571,0.39739,-0.044288,-0.0033375,-0.0076698,-0.011309,0.00072083,-0.0033556,-0.0082286,-0.011088,-0.03261
-2.1455,-2.4291,-0.60261,-0.02001,-0.0006433,-0.0007208,-0.00051028,-0.0047441,-0.00093533,-0.00047058,0.0049437,-0.01529
-0.14552,-12.429,-0.60261,-0.021945,-0.014478,-0.018279,-0.021639,0.0035347,-0.037004,-0.019671,-0.013963,-0.023991
4.8545,-11.429,0.39739,0.041118,0.018456,0.016788,0.019091,-0.00030771,0.014124,0.015948,0.0098008,0.031358
1.8545,-11.429,0.39739,-0.0096181,0.0053896,0.0029851,-0.0024207,-0.021647,0.0031008,0.00029887,0.00063805,-0.004927
5.8545,-12.429,0.39739,0.0025507,0.0019566,-0.0021433,-0.0043842,0.00065558,0.0024963,-0.0018292,0.0011978,-0.0028081
-3.1455,-10.429,0.39739,0.021023,0.013267,0.013336,0.012539,0.021457,0.014168,0.014284,0.0097093,0.021145
-0.14552,1.5709,0.39739,0.0092469,0.00063884,0.004536,0.0025397,-0.0070603,-0.0041838,0.0019945,0.0016704,0.0069877
2.8545,-2.4291,0.39739,0.03524,0.020098,0.01493,0.024193,0.032096,0.023226,0.019925,0.021483,0.025264
4.8545,7.5709,-0.60261,0.012392,0.012881,0.023412,0.019119,-0.010478,-0.00093533,0.019978,0.007049,0.010905
-3.1455,-10.429,-0.60261,-0.044934,-0.044107,-0.052258,-0.032844,0.019053,-0.028203,-0.037936,-0.0096078,-0.040151
-5.1455,5.5709,0.39739,-0.014564,-0.01977,-0.018751,-0.016446,0.011809,-0.029643,-0.014247,-0.015791,-0.0046625
-4.1455,-14.429,0.39739,0.01427,0.013522,0.0073923,0.010778,0.0003765,0.016796,0.0080495,0.00088098,0.014263
-4.1455,9.5709,0.39739,-0.021818,-0.0027265,-0.015644,-0.012694,-0.0098513,0.0040072,-0.014521,-0.0078636,-0.020331
-5.1455,-10.429,1.3974,0.010228,0.0043513,-0.0058275,0.0044658,-0.0019758,0.0099976,-0.0010189,-0.0021161,0.0072307
4.8545,1.5709,-0.60261,-0.036459,0.00027578,-0.0052774,-0.0073705,-0.006583,0.010689,-0.0070395,-1.8499e-05,-0.033543
-4.1455,-0.4291,0.39739,0.0046587,0.017197,0.0012244,0.0043394,-0.0081554,0.020547,0.0024617,0.0013604,0.0036564
4.8545,6.5709,0.39739,-0.037185,-0.0005682,0.0039632,-0.024787,0.028545,-0.00093533,-0.014233,-0.0027634,-0.031671
-0.14552,-14.429,-0.60261,0.035224,0.024847,0.039299,0.019279,0.015864,0.022988,0.022518,0.029042,0.026502
3.8545,-13.429,-0.60261,-0.028358,-0.005159,-0.016444,-0.012287,-0.025348,0.010789,-0.016683,-0.0096772,-0.021647
1.8545,1.5709,0.39739,0.018686,0.011475,0.01484,0.013493,-0.0041196,0.012201,0.013761,0.0038699,0.0091942
-4.1455,-4.4291,-0.60261,-0.035446,0.0072802,0.0047133,0.004509,-0.031053,-0.0097346,0.00062684,-0.0088619,-0.023735
4.8545,-12.429,0.39739,0.0054872,0.003028,-0.0062226,-0.0019703,0.021163,-0.00093533,-0.0058969,0.0050562,-0.00042678
2.8545,0.5709,0.39739,0.00466,-0.0010078,-0.0026742,-0.0033042,-0.0010499,-0.0074758,-0.0038564,-0.0058185,0.0036429
-2.1455,-13.429,-0.60261,0.05097,0.027679,0.05823,0.041423,0.042796,0.040138,0.045829,0.03757,0.029773
-2.1455,-12.429,-0.60261,0.0093437,0.0090414,-2.0437e-05,-0.023884,0.0031337,0.01393,-0.014037,0.0033756,-0.0068762
-1.1455,1.5709,0.39739,-0.004992,0.00046555,0.00096352,-0.00058628,-0.022219,-0.009583,-0.001023,-0.014689,0.0041521
-1.1455,9.5709,0.39739,-0.058871,-0.00028943,-0.024361,-0.026265,-0.031375,-0.013211,-0.026919,-0.028526,-0.044721
-0.14552,-11.429,0.39739,-0.023188,-0.035661,-0.020024,-0.016995,-0.0016198,-0.00093533,-0.022162,-0.0071694,-0.016068
-1.1455,9.5709,-0.60261,0.0012599,0.025319,-0.0007818,0.010063,0.012743,0.003957,0.00116,-9.4453e-05,0.0095376
3.8545,-7.4291,0.39739,-0.0013562,0.0054603,0.0017331,-0.0013054,-0.010262,0.011728,-0.0011861,4.1561e-05,0.0052122
3.8545,-9.4291,0.39739,0.026042,-0.0013155,0.0080727,0.0075483,0.01767,-0.011399,0.0068944,0.0040183,0.0073303
3.8545,-3.4291,0.39739,-0.0011784,0.0031681,-0.001504,-0.002416,-0.00030771,0.0092877,-0.0032825,-0.0050211,0.0081079
-2.1455,-1.4291,0.39739,0.026594,0.010445,0.0068848,0.0054769,0.0035973,0.0024914,0.0057162,0.0065714,0.01975
0.85448,11.571,-0.60261,0.013823,0.0023341,0.0035136,0.0015633,0.01408,0.00075265,0.0031193,0.0083435,0.0096071
-4.1455,-1.4291,1.3974,-0.0011477,0.0017388,0.0027232,-0.00097221,-0.00030771,0.011187,-0.00030205,0.012512,-0.0041268
-1.1455,-12.429,0.39739,-0.019394,0.012392,0.0043546,-0.02645,-0.033567,-0.0070401,0.00039284,-0.0085228,-0.011153
-1.1455,-5.4291,0.39739,0.099068,0.042391,0.050909,0.049812,0.015592,0.039312,0.066572,0.024382,0.067323
-1.1455,-10.429,-0.60261,0.04094,-0.0044422,-0.010853,-0.00051028,-0.00030771,0.0043083,0.0042518,0.0030999,0.024253
2.8545,9.5709,-0.60261,-0.013659,-0.0067526,-0.0049759,6.0505e-05,-0.02705,0.0042141,-0.0025046,-0.0015283,-0.0090624
-1.1455,8.5709,0.39739,0.013613,-0.013635,-0.0047724,0.0008122,-0.0029829,-0.0066604,-0.0024095,0.0041742,0.0065898
-4.1455,-8.4291,1.3974,0.0070007,0.0055774,0.0085773,0.0083872,0.0042836,0.00048853,0.0077461,-0.0042817,-0.007825
5.8545,-14.429,0.39739,0.017594,0.020743,0.025565,0.019937,0.0048125,0.023013,0.021946,0.014528,0.010619
2.8545,1.5709,0.39739,-0.0022165,0.00018328,-0.007124,-0.0062305,0.011878,-0.0094547,-0.0055902,0.0021708,0.0003966
5.8545,2.5709,-0.60261,0.001153,0.0051696,-0.0029871,-0.0045048,-0.00245,-0.0050291,-0.0060289,-0.0046152,0.0018724
0.85448,-13.429,0.39739,0.024504,-0.0053166,-0.0047032,0.0061883,0.0010089,0.0022277,0.00309,-0.00042202,0.01838
5.8545,0.5709,0.39739,-0.021193,0.0055227,0.00042301,-0.0006973,-0.00016126,-0.0092801,0.00010027,-0.0062167,-0.018096
0.85448,-6.4291,0.39739,-0.0039188,0.0065348,0.0041681,0.0048421,0.0048782,-0.0090976,0.0054357,0.00767,-0.0050297
2.8545,13.571,-0.60261,0.012496,-0.0028754,-0.0047016,-0.0016725,0.0087109,-0.0022735,-0.0017156,0.008026,0.0097852
1.8545,-2.4291,0.39739,0.005395,-0.004675,-0.0047647,0.0012542,0.0041188,0.003572,-0.00067934,0.0037893,1.6632e-05
0.85448,-10.429,0.39739,0.005823,0.0047014,-0.0038023,-0.0035326,0.0065216,-0.010175,-0.0042092,-0.0018629,-0.00020905
5.8545,1.5709,0.39739,-0.018538,0.00019312,-0.0067107,-0.0020929,-0.0010315,0.0090435,-0.0040431,0.0026905,-0.01578
-0.14552,9.5709,-0.60261,0.018489,0.020574,-0.0080782,-0.0069327,0.02092,0.035496,-0.0069625,0.012423,0.014158
3.8545,6.5709,-0.60261,-0.010833,0.0099441,-0.01289,-0.010161,-0.0067367,0.0089264,-0.010998,-0.0059476,-0.0070701
-1.1455,-11.429,0.39739,-0.023146,-0.02477,-0.027018,-0.00051028,-0.00030771,-0.035033,-0.031193,-0.013442,-0.019932
0.85448,-2.4291,0.39739,0.011005,0.014619,0.017854,0.019418,-0.0014479,0.01053,0.018338,0.0029746,0.010608
4.8545,-3.4291,0.39739,-0.018889,-0.012522,0.00094364,-0.0036622,-0.014262,-0.012634,-0.0030875,-0.012313,-0.0092468
0.85448,10.571,0.39739,0.0014247,0.010495,0.0037887,0.0067105,0.0073714,0.00087236,0.0060318,0.0013685,0.0018751
-0.14552,6.5709,-0.60261,-0.015793,-0.031722,-0.031367,-0.026596,0.0037723,-0.038196,-0.028921,-0.012831,-0.013218
-3.1455,-5.4291,-0.60261,0.02033,0.061075,0.050735,0.047118,-0.0046992,0.053463,0.049989,0.023974,0.0096051
-5.1455,5.5709,-0.60261,-2.2795e-05,0.041929,0.0042904,-0.0082391,-0.020869,0.032597,-0.0038091,-0.0060282,-0.00076418
-4.1455,-3.4291,-0.60261,-0.022377,0.0010943,-0.028141,-0.0081201,-0.00030771,-0.0094176,-0.014563,-0.015709,-0.016517
-0.14552,-7.4291,0.39739,-0.016085,0.010273,-0.0069042,-0.0086314,0.0014909,0.010004,-0.0085955,-0.00021231,-0.013526
-2.1455,-13.429,0.39739,0.0051182,0.0072535,-0.0007208,0.0056501,0.0033931,0.0012272,-0.00047058,0.00029326,0.0044462
5.8545,6.5709,-0.60261,0.0018937,0.0029139,0.0018322,0.0060229,0.018618,0.021459,0.0070174,0.0083011,0.0032658
-5.1455,-8.4291,-0.60261,-0.027905,-0.031112,-0.018554,-0.029245,0.016985,-0.036834,-0.017543,-0.020951,-0.030491
5.8545,9.5709,-0.60261,0.003539,0.00051007,-0.0007208,0.0059842,-0.0043217,-0.00093533,-0.00047058,-0.00059557,0.0022622
-5.1455,-7.4291,-0.60261,-0.086268,0.0027481,-0.012447,-0.00097628,-0.040369,0.027348,-0.0060315,-0.02036,-0.063837
3.8545,-2.4291,0.39739,0.014132,0.0064525,0.019682,0.014531,0.0012749,-0.00093533,0.016453,0.010866,0.0054049
-5.1455,-0.4291,0.39739,-0.017068,-0.011525,-0.019754,-0.0083251,0.0064918,-0.012796,-0.011585,-0.0029924,-0.015146
-3.1455,-12.429,0.39739,0.0022468,-0.00021417,0.0064068,0.008403,0.0027497,-0.0029734,0.0075361,0.0027761,0.0026927
-0.14552,-6.4291,-0.60261,0.0051185,0.0028538,-0.0020924,-0.00060108,-0.0083281,-0.0097941,0.0017769,-0.0060848,0.0028495
